protein_id,log2FC_2019,padj_2019,neg_log10padj_2019,DAP_2019,log2FC_2022,padj_2022,neg_log10padj_2022,DAP_2022,mean_log2FC,fisher_combined_padj,neg_log10padj,DAP
Td00001aa031804_T001,0.353887836284907,0.419036140225384,0.377748519220813,NS,-0.0712886727193426,0.0799484200302945,1.09719011451818,NS,0.14129958178278218,0.24553036899435385,0.609894783496313,NS
Td00001aa031828_T001,0.464668267003444,0.00677164230814281,2.16930599027109,NS,0.589982778641751,2.9515975304051204e-9,8.52994286170013,NS,0.5273255228225975,1.0096593541048555e-8,7.99582512679791,NS
Td00001aa031852_T001,-0.209227962138,0.592856812698946,0.227050185157938,NS,-0.562860452260344,0.00148636812789976,2.82787361580042,NS,-0.386044207199172,0.01868254829227167,1.7285638864682875,NS
Td00001aa031940_T001,-0.134477040860036,0.724402087111684,0.140020307088264,NS,0.0835378897554254,0.709836592020926,0.148841616564709,NS,-0.0254695755523053,0.9292354286636655,0.03187424034854579,NS
Td00001aa031961_T002,0.444667066841908,0.038585056620431,1.41358085812175,NS,-0.195245975584339,0.319896446730059,0.494990583842428,NS,0.12471054562878449,0.12795841035206046,0.8929311638647094,NS
Td00001aa031962_T001,0.68885174386588,0.352331255242967,0.45304882892361,NS,-0.0202977566127676,0.999917263660194,3.59334223511536e-5,NS,0.33427699362655616,0.8252323141756174,0.0834237744053966,NS
Td00001aa031968_T001,0.111031312388744,0.308827787417493,0.510283630035948,NS,0.0359104772026009,0.99272026831526206,0.00317311106335171,NS,0.07347089479567245,0.7803865445638367,0.10769022732474523,NS
Td00001aa031973_T001,-0.0203404482841755,0.9552445332804,0.0198854390339004,NS,1.05760444998731,0.00116279444394579,2.93449705203874,Up,0.5186320008515672,0.02233141223844285,1.6510838112783586,NS
Td00001aa031974_T003,-0.0115879742752118,0.525248261755041,0.279635376164167,NS,0.00990999647280441,0.734901859840693,0.133770653535405,NS,-8.389889012036956e-4,0.8531719595269568,0.0689634265733232,NS
Td00001aa031975_T001,0.326537348139952,0.308036182848063,0.511398266979069,NS,-0.0392405114331153,0.0862415471129645,1.06428346114856,NS,0.14364841835341835,0.21418066106048775,0.6692197453336652,NS
Td00001aa031977_T001,-0.239566125329888,0.384399913330384,0.415216718922691,NS,-0.201758187237423,0.0143464061626589,1.84325687796841,NS,-0.2206621562836555,0.07267966227303059,1.1385870994336234,NS
Td00001aa031979_T003,0.0745054363636298,0.472968247486727,0.325168014450733,NS,0.0476932724515735,0.999813814070418,8.08670502126604e-5,NS,0.061099354407601655,0.908869837913044,0.04149830899337786,NS
Td00001aa031980_T001,0.185232254230161,0.7114477200945,0.147857008030397,NS,-0.190146876405059,0.311541224714613,0.506484477154185,NS,-0.00245731108744901,0.6796898582743376,0.16768921018418523,NS
Td00001aa031984_T001,-0.880975896857725,0.0221057330182524,1.65549507946863,NS,-0.328212615717331,0.00259890543359288,2.58520952289067,NS,-0.604594256287528,0.0022767424157489704,2.642686101465135,NS
Td00001aa032048_T001,0.0200576523412535,0.689467067877762,0.161486472897168,NS,-0.339338116605818,0.0190876841864968,1.71924675919324,NS,-0.15964023213228223,0.13405791894099617,0.8727075266956634,NS
Td00001aa032052_T001,0.551885103471725,0.555883903886368,0.255015901162981,NS,-0.165433474805341,0.357017741187521,0.447310202071558,NS,0.193225814333192,0.6458083283970271,0.1898963585855815,NS
Td00001aa032081_T001,-0.392137097168765,0.342598014568167,0.465215158196509,NS,-0.303808169953639,0.0187349607473938,1.72734721248255,NS,-0.347972633561202,0.08011801344425658,1.0962698277370906,NS
Td00001aa032084_T001,-0.592919224549499,0.0780572939050345,1.10758650894104,NS,-0.224341126922627,0.0383182279169906,1.41659458371844,NS,-0.408630175736063,0.046209490722469306,1.3352688178400947,NS
Td00001aa032123_T002,0.232660756790275,0.245968650513342,0.609120241582235,NS,0.564655905512269,0.0314030656621455,1.50302795271776,NS,0.39865833115127197,0.09195686554426094,1.0364158405783928,NS
Td00001aa032124_T001,-0.112474729258412,0.750939639517691,0.124394970156834,NS,0.60646988989227,5.9113356781205e-6,5.2283143783239,NS,0.24699758031692903,2.9079418268490175e-4,3.536414285753567,NS
Td00001aa032132_T001,-0.182786075741673,0.103567402084833,0.984776917587144,NS,-0.637430519511854,5.1872207904969e-4,3.28506526616609,NS,-0.4101082976267635,0.0021621390376475574,2.665116381917594,NS
Td00001aa032137_T001,-0.320125852253377,0.309513104014929,0.50932095930654,NS,-1.30698154678711,2.03886685555098e-5,4.69061113409803,Down,-0.8135536995202435,3.859065858664417e-4,3.4135178097130088,NS
Td00001aa032141_T001,-0.140825544133565,0.787519516194916,0.103738674781871,NS,-0.778349046972818,3.55385381697553e-7,6.44930044028608,NS,-0.45958729555319155,3.0406926007697886e-5,4.517027482696179,NS
Td00001aa032145_T001,-0.265344566520995,0.668108840941845,0.175152781281992,NS,-0.195683264439248,8.3184297992121e-4,3.07995864412931,NS,-0.23051391548012148,0.013136553018154732,1.8815185770579501,NS
Td00001aa032177_T001,-0.483984852996335,0.0360447551955981,1.44315791971905,NS,-0.606419756542795,2.34803646395218e-5,4.62929516297372,NS,-0.545202304769565,7.434934910366605e-5,4.128722829185382,NS
Td00001aa032186_T002,-0.123433941248279,0.547980332940444,0.261235028100873,NS,-0.65901523749569,9.2681584094786e-4,3.03300655194566,NS,-0.3912245893719845,0.012323427361311017,1.90926849045902,NS
Td00001aa032222_T001,-0.270555993166337,0.437779733745546,0.358744347213498,NS,-0.719077209867587,0.00482880753205072,2.31616010448454,NS,-0.49481660151696205,0.03573933212472206,1.4468535675902507,NS
Td00001aa032227_T001,-0.729770092762002,0.0811339225816381,1.09079752667987,NS,-1.26193850121305,1.00974526113136e-5,4.99578817635489,Down,-0.9958542969875259,7.247871857993086e-5,4.139789493567785,NS
Td00001aa032228_T002,-1.0086822430998,7.7153617174504e-4,3.11264370819964,Down,-0.596878319546446,5.2772643249e-8,7.27759115255955,NS,-0.802780281323123,1.891187562334071e-8,7.723265396989323,NS
Td00001aa032242_T003,0.441483479582645,0.137999998209325,0.860120919234128,NS,0.444155300060807,0.220818573039583,0.655964400918514,NS,0.442819389821726,0.2311953647181286,0.6360208774207082,NS
Td00001aa032246_T001,0.144046369616707,0.980155363135776,0.00870507940472947,NS,-0.0815615270423311,0.0444839516366235,1.35179664009166,NS,0.031242421287187946,0.28725145203892266,0.5417377673014778,NS
Td00001aa032249_T001,-0.603840510926846,0.123973933305322,0.906669619770917,NS,-0.518887610817348,9.5360834490569e-4,3.02062995713127,NS,-0.561364060872097,0.003991993044364733,2.3988102240972533,NS
Td00001aa032287_T001,-0.3040061868901,0.836397598716507,0.0775872227047573,NS,-0.285711159106789,0.081810971033114,1.08718845256765,NS,-0.2948586729984445,0.3713539382362568,0.43021196599853717,NS
Td00001aa032304_T001,-0.336427664582477,0.0355392115206493,1.44929221175947,NS,-0.0914321216769055,0.596747150511722,0.224209646087425,NS,-0.21392989312969127,0.1850740517647479,0.7326544670674274,NS
Td00001aa032324_T001,0.267835392097615,0.226264366351914,0.64538383630273,NS,-0.319329245933044,0.092262580808519,1.03497440128615,NS,-0.02574692691771452,0.1830415580965518,0.7374502960456434,NS
Td00001aa032326_T001,-0.641603738043346,0.0891664250698222,1.04979864508374,NS,-0.627095355955184,6.4419811806682e-4,3.19098054824403,NS,-0.634349546999265,0.0022767424157489704,2.642686101465135,NS
Td00001aa032331_T001,-0.937878288092203,0.0207791151846798,1.68237294949263,NS,-0.101759184750292,0.128173007194716,0.892203426148664,NS,-0.5198187364212474,0.04248903089860163,1.3717231743044465,NS
Td00001aa032335_T002,0,0.670840882634745,0.173380478323487,NS,-0.404939031582147,0.0213521005843726,1.67055939336372,NS,-0.2024695157910735,0.1425712842924235,0.8459679382231304,NS
Td00001aa032339_T001,-0.187707155126729,0.881447725265228,0.05480343867043,NS,0.0176734199973285,0.894139603085208,0.0485946689934684,NS,-0.08501686756470025,0.9990517914532815,4.11997100002581e-4,NS
Td00001aa032340_T002,-0.0603972796439563,0.443994481656058,0.352622427635868,NS,-0.249092915577537,0.0345658492473458,1.46135276848196,NS,-0.15474509761074665,0.14985946336389366,0.8243158269128614,NS
Td00001aa032354_T001,0.168642035558839,0.853549992665621,0.0687710370530825,NS,-0.035349553025942,0.0986366067581052,1.00596187651349,NS,0.0666462412664485,0.41885496374476106,0.3779363334764804,NS
Td00001aa032372_T002,0.0454429707611671,0.825655643336872,0.0832010463614313,NS,0.292517998638377,0.513614237567722,0.289362945976206,NS,0.16898048469977206,0.87645325337714175,0.057271242538532,NS
Td00001aa032374_T001,-0.448114896528275,0.403910809888592,0.393714523625894,NS,-0.650416559265776,5.274029603138e-4,3.27785743684,NS,-0.5492657278970255,0.006353719508635201,2.1969719614542216,NS
Td00001aa032375_T001,-0.289827251720338,0.00332308050816303,2.47845913695559,NS,-0.028855757442525,0.563650657485029,0.248989982068074,NS,-0.1593415045814315,0.03271598193676927,1.4852400402648793,NS
Td00001aa032377_T001,0.313826296390398,0.0615178243528473,1.21099903224858,NS,-0.40183950555491,1.6128860091613e-4,3.79239632532125,NS,-0.044006604582256,5.551200978289248e-4,3.255613048981965,NS
Td00001aa032452_T001,0.0922074380970889,0.538124367169769,0.269117341929032,NS,0.0269339443837972,0.993670560717319,0.00275757674667947,NS,0.05957069124044305,0.9368812729482096,0.028315441951557503,NS
Td00001aa032468_T001,-0.0306192350583921,0.620923504632098,0.206961899924012,NS,-0.0909376353762284,0.860771371366364,0.0651121857580427,NS,-0.060778435217310245,0.9368812729482096,0.028315441951557503,NS
Td00001aa032476_T001,0.168642035558839,0.254268780486054,0.594706959898869,NS,0.00168613630647036,0.302883376319237,0.518724562160518,NS,0.08516408593265468,0.3969919403847398,0.4012183100680286,NS
Td00001aa032481_T001,-0.481968507397831,0.064344342305506,1.19148963389589,NS,0.281183274698335,0.64050828964459,0.19347524511741299,NS,-0.100392616349748,0.27677364775404656,0.5578752624082742,NS
Td00001aa032506_T001,-0.413115187147815,0.0944550596033725,1.0247747735921,NS,-0.303503928733206,0.0789637415513308,1.10257228160743,NS,-0.35830955794051045,0.08962712100103876,1.0475605537436927,NS
Td00001aa032508_T001,-0.803392955905182,0.115189890934995,0.938585632924872,NS,-0.474090612013686,2.31345214658847e-6,5.63573947938756,NS,-0.638741783959434,2.9204801998856147e-5,4.5345457338206465,NS
Td00001aa032516_T001,0.531069492725954,0.640174394789172,0.193701700426432,NS,0.276773568073508,0.97081150474769,0.0128650856375565,NS,0.403921530399731,0.9690876177010151,0.013636955494299908,NS
Td00001aa032522_T003,-0.0877333719335504,0.88826091977665,0.0514594448354342,NS,-0.329062681070159,2.15711985898439e-9,8.66612572293208,NS,-0.2083980265018547,4.853391095086576e-7,6.313954711034934,NS
Td00001aa032526_T001,0.05797006863733,0.85404663911635,0.0685184120301984,NS,0.233465752481236,5.7295403633005e-4,3.24188021672178,NS,0.14571791055928301,0.012003587041996834,1.9206889539725263,NS
Td00001aa032537_T002,-0.0218043703183484,0.519229094365342,0.28464098036734,NS,0.28148510104471,1.0629339066373e-4,3.97349373912211,NS,0.12984036536318078,0.0022054631444865,2.656500195323742,NS
Td00001aa032563_T001,0.155749232677945,0.54741738374145,0.261681415287035,NS,-0.100735854200922,0.202623400741186,0.693310399914035,NS,0.027506689238511496,0.48604106991624346,0.31332703179861976,NS
Td00001aa032573_T004,0.217851096811131,0.023394299851196,1.63088994792049,NS,0.121135599706156,0.11818977528553,0.927420093075284,NS,0.16949334825864348,0.04378684995610508,1.3586562970067568,NS
Td00001aa032581_T001,-0.0499049058263139,0.822690470443791,0.0847635332731738,NS,-0.21727859295054,0.00128825656683019,2.88999763506456,NS,-0.13359174938842694,0.021481934770624295,1.667926606475009,NS
Td00001aa032582_T001,0.01292617444427,0.765502444442782,0.116053418151459,NS,-0.190013987623133,0.27663925747899,0.558086189748328,NS,-0.08854390658943151,0.6653009978939022,0.17698182514933597,NS
Td00001aa032609_T002,0.119024103142275,0.30710690366536,0.512710420645596,NS,-0.218450083378811,0.594797349617602,0.225630975336726,NS,-0.049712990118268,0.6247060697601282,0.20432427434768102,NS
Td00001aa032610_T001,-0.508403405589552,0.217795979314895,0.66195014192401,NS,-0.164211650362885,0.792296254107791,0.101112397366562,NS,-0.3363075279762185,0.6080264644139362,0.21607751760422056,NS
Td00001aa032621_T001,-0.375197234747053,0.333851710702698,0.47644639403934,NS,0.0211228494013554,0.999986948411456,5.66826987474055e-6,NS,-0.17703719267284881,0.806444139251997,0.09342570993009007,NS
Td00001aa032622_T001,0.438292851579147,0.217663261880017,0.662214866821092,NS,0.132690076638835,0.745061782208458,0.127807713077599,NS,0.285491464108991,0.5875908944808792,0.23092494281259948,NS
Td00001aa032628_T001,-0.309359421384307,0.148954567116459,0.826946176281981,NS,-0.232232905381268,0.0189162492768416,1.72316497152046,NS,-0.2707961633827875,0.04428882299367484,1.3537058612402906,NS
Td00001aa032658_T002,-0.888968687611256,0.0234143469806437,1.63051795006032,NS,-0.547236431808707,0.00328599290513986,2.48333337859479,NS,-0.7181025597099815,0.0028867600246957593,2.539589317360079,NS
Td00001aa032666_T001,-0.123433941248279,0.577890852493525,0.238154179980801,NS,0.0526973120376843,0.967050685961728,0.0145507626733531,NS,-0.03536831460529735,0.948620757390082,0.022907376499094585,NS
Td00001aa032668_T001,-0.467932447710969,0.0212639877873329,1.67235528583209,NS,-0.562295877799261,2.69985715370701e-5,4.56865921324766,NS,-0.515114162755115,5.4659657709429684e-5,4.262333092280595,NS
Td00001aa032674_T003,0.12300395405482,0.504421631840348,0.297206297222959,NS,0.0888081075990849,0.987161536025383,0.00561177492485952,NS,0.10590603082695245,0.9210015894147202,0.035739620320581235,NS
Td00001aa032705_T002,-0.329159664118438,0.141221415405413,0.850099440060613,NS,-0.171104568664732,0.612452744410564,0.212927414936427,NS,-0.250132116391585,0.42518774650687463,0.3714192599086883,NS
Td00001aa032796_T001,-1.34739878240348,7.3677966493859e-4,3.13266236913969,Down,-0.969963345025966,8.67835523154967e-5,4.06156257684517,NS,-1.1586810637147231,8.737898250849366e-6,5.058593016773616,Down
Td00001aa032805_T003,0,0.888137490397284,0.0515197969480491,NS,-0.308815371831887,0.00114531329350327,2.94107569845198,NS,-0.1544076859159435,0.0207925062996774,1.6820931582627685,NS
Td00001aa032812_T001,0.284514133244245,0.264568672993092,0.577461580978755,NS,0.202783075964669,0.0693724540260438,1.15881294221492,NS,0.243648604604457,0.16807974904059314,0.7744846090455054,NS
Td00001aa032831_T002,-0.298672742587059,0.562643008017715,0.249767073751193,NS,-1.26832657607842,0.00170584981906849,2.76805920624049,Down,-0.7834996593327395,0.019913620281207287,1.700849778384242,NS
Td00001aa032866_T001,2.89005751138785,0.0312105601451898,1.50569843685271,Up,2.83079195291855,6.91028911625296e-10,9.16050378200835,Up,2.8604247321532,1.070672755025648e-8,7.970343248499204,Up
Td00001aa032871_T001,-0.0619024389259069,0.303415113848375,0.517962789740897,NS,-0.311596714026274,0.293727239189959,0.532055776727639,NS,-0.18674957647609045,0.4325139632279013,0.3639998672628922,NS
Td00001aa032914_T001,-0.662003536484984,0.0144618910179159,1.83977491555114,NS,-0.549990459814447,1.01090248238728e-10,9.99529073699432,NS,-0.6059969981497155,1.0029313782503994e-9,8.99872878090452,NS
Td00001aa032937_T001,-0.261880711217424,0.32741415151912,0.484902553409591,NS,-0.408830678172322,1.46717949677039e-5,4.83351675071829,NS,-0.33535569469487303,3.0840537506855454e-4,3.5108780614178685,NS
Td00001aa032944_T001,-0.107803289534515,0.767326184702292,0.115019981419125,NS,-0.460851844986846,1.02620804128593e-6,5.98876458656972,NS,-0.28432756726068054,7.036565392468184e-5,4.152639271976962,NS
Td00001aa032974_T001,0.475084882948783,0.227643046457354,0.642745611032589,NS,0.389494710561222,0.0131197917715767,1.88207305773268,NS,0.43228979675500245,0.046209490722469306,1.3352688178400947,NS
Td00001aa032984_T001,-0.139235797371172,0.583510461470745,0.233951353297636,NS,-0.923385609147107,4.157572712234e-4,3.38116014661936,NS,-0.5313107032591395,0.007007583008748277,2.1544317490756595,NS
Td00001aa032992_T003,0.339137384919585,0.261078927066097,0.583228180755558,NS,-0.26260843689198,0.375407281872863,0.425497307509744,NS,0.03826447401380251,0.4562256742080695,0.34082027834664164,NS
Td00001aa032999_T001,-1.14241704461585,0.13522372829507,0.868947094167877,NS,-0.737327053602395,0.0123792218559884,1.90730665372232,NS,-0.9398720491091225,0.03023294848891272,1.5195194958912768,NS
Td00001aa033015_T001,-1.69899774396719,0.0935813007578001,1.02881092251199,NS,-1.90909988904597,4.48930691493942e-8,7.34782070270523,Down,-1.80404881650658,9.356124042760478e-7,6.028904028982456,Down
Td00001aa033030_T001,0.140124223909071,0.20328778390084,0.691888718478831,NS,0.0644346852838621,0.911185021148036,0.0403934281807363,NS,0.10227945459646656,0.6288843165602519,0.20142923579501748,NS
Td00001aa033036_T003,0.00719550140420377,0.715330910126881,0.145493008273756,NS,-0.229775486151356,0.18052400336838,0.743465043966882,NS,-0.11128999237357612,0.5249041996982683,0.279919952477645,NS
Td00001aa033040_T001,-0.535331732996556,0.0045107148189807,2.34575462944366,NS,-0.360971828601381,0.0220134165279629,1.65731254881,NS,-0.4481517807989685,0.0035093201966760914,2.4547770041683696,NS
Td00001aa033052_T002,-1.04097178105631,9.6460948619644e-4,3.01564847143911,Down,-1.43022397221228,1.3930803796549501e-15,14.8560238243991,Down,-1.235597876634295,6.808328942246255e-15,14.166959469616874,Down
Td00001aa033082_T001,0.0976107966264223,0.183154044227433,0.737183487230032,NS,0.19093842738945,0.273258255415157,0.563426708693574,NS,0.14427461200793615,0.3104878555230657,0.5079553822264231,NS
Td00001aa033097_T001,0.070389327891398,0.655233222045253,0.183604090818529,NS,-0.255863345521985,0.284227879916118,0.546333324368208,NS,-0.0927370088152935,0.6300242275455381,0.20064274945590188,NS
Td00001aa033115_T002,-0.739372091873301,0.00326745184683691,2.48579080399443,NS,-0.185376609146937,0.347808813996091,0.45865941652145,NS,-0.462374350510119,0.022659612090225347,1.6447475290938305,NS
Td00001aa033150_T001,0.823749360308273,0.185961053835863,0.730578001347828,NS,0.0121966235726906,0.999041090773662,4.1664878176657e-4,NS,0.41797299194048176,0.6293935006507839,0.20107774608449888,NS
Td00001aa033168_T002,0.696884090855454,0.00695260781147039,2.15785226797065,NS,0.691362047837441,8.71456130180162e-12,11.0597544707459,NS,0.6941230693464475,6.231949987782643e-11,10.205376040591778,NS
Td00001aa033192_T001,2.5528688710113,0.00160898566552741,2.79344782501848,Up,3.10600439833267,9.84543325746028e-8,7.00676516757217,Up,2.829436634671985,5.982915207789479e-8,7.223087152105318,Up
Td00001aa033220_T001,0.133563525741106,0.769204636919959,0.113958106411351,NS,0.201564767359293,0.484810416166005,0.314428057911856,NS,0.1675641465501995,0.8403942764951498,0.07551691401839104,NS
Td00001aa033265_T005,0.647084212628954,0.0200939385051479,1.69693493117551,NS,0.219717503344957,0.162704884415795,0.788599409306617,NS,0.4334008579869555,0.049589687700175945,1.3046086267465462,NS
Td00001aa033307_T001,2.55557077789617,0.0915280743035775,1.03844567484025,NS,3.62361199877895,5.09031384623909e-7,6.29325544016072,Up,3.08959138833756,6.743567790987901e-6,5.171110272310373,Up
Td00001aa033308_T001,2.0799753767206,0.0021132724630661,2.67504450598709,Up,2.47147107764907,1.04457585509738e-12,11.9810600169053,Up,2.275723227184835,4.008561218948717e-12,11.397011479448757,Up
Td00001aa033326_T004,0.0510240030244669,0.698662625240492,0.155732488584734,NS,-0.430091186831741,8.2457286822147e-4,3.08377095934251,NS,-0.18953359190363706,0.013497155270810956,1.86975775597722,NS
Td00001aa033328_T003,0.197865391353738,0.437832374397862,0.358692128783352,NS,-0.353120631542732,9.9390232986702e-4,3.00265629134102,NS,-0.07762762009449699,0.011082382365700895,1.9553668698367146,NS
Td00001aa033337_T001,2.13027195451886,0.0414793212252415,1.38216835909457,Up,0.59705815000699,5.3255499783375e-4,3.27363553526512,NS,1.363665052262925,0.0010621230102658915,2.9738251823261237,Up
Td00001aa033340_T001,-0.514573172829758,0.0577277063594754,1.23861569757173,NS,-0.449581145412727,9.093981963521809e-11,10.0412459114846,NS,-0.4820771591212425,3.094616697505363e-9,8.509393135486265,NS
Td00001aa033405_T001,1.29689785770008,0.0148579465871947,1.82804120722897,Up,1.180931273158,0.00397482894998015,2.40068155573157,Up,1.2389145654290399,0.0023273039716269544,2.633146889348133,Up
Td00001aa033446_T004,-1.05589120089205,3.8005117331313e-4,3.42015792235367,Down,-0.395793302674422,6.70101452402506e-6,5.17385944075725,NS,-0.725842251783236,6.031938225332927e-7,6.2195431148396105,NS
Td00001aa033459_T002,0.128293401009818,0.243923875945865,0.612745687656583,NS,-0.358311071322311,3.3318960205843e-4,3.47730856020374,NS,-0.11500883515624649,0.003002080147693343,2.5225777174104316,NS
Td00001aa033486_T001,-0.388355456626338,0.130599979074146,0.884056892647345,NS,-0.0621902166984071,0.904860465978714,0.0434183860186263,NS,-0.22527283666237258,0.5038442407848901,0.29770370129762774,NS
Td00001aa033495_T001,-0.46394709975979,0.030088731790783,1.52159611694161,NS,-0.27827064576091,0.0293571927848338,1.5322854751982,NS,-0.37110887276035,0.018701313923800273,1.728127879569925,NS
Td00001aa033537_T002,0.124328135002202,0.734029050339792,0.134286751865116,NS,0.336512400071325,0.66851337997417,0.174889896119575,NS,0.23042026753676348,0.9173931818879213,0.03744449189038479,NS
Td00001aa033544_T001,-0.226003674888827,0.393871774156818,0.40464514071196,NS,-0.519873954240508,0.0056075405320558,2.25122757859483,NS,-0.3729388145646675,0.03703899887171231,1.4313407603909367,NS
Td00001aa033551_T002,-0.104697378666693,0.637326195256464,0.195638230866541,NS,-0.106528929949641,0.787030327556439,0.1040085321433,NS,-0.105613154308167,0.922923308292889,0.0348343858310831,NS
Td00001aa033573_T001,-0.457989644463391,0.0505193050844058,1.2965426319901,NS,-0.0238472736501235,0.711852198910847,0.147610169088907,NS,-0.24091845905675724,0.25664736555101153,0.5906631893519061,NS
Td00001aa033616_T002,0.448900951145128,0.0132006565127246,1.87940446934237,NS,1.01024012956413,1.9882547684638e-6,5.70152796729843,Up,0.729570540354629,4.114784564342156e-6,5.385652897989176,NS
Td00001aa033621_T001,1.79327165449808,0.0147240614624978,1.83197237835061,Up,0.863342506129636,0.212617469324003,0.672401055337982,NS,1.328307080313858,0.04790644730273121,1.31960603481977,Up
Td00001aa033636_T001,0.321928094887362,0.467133739193454,0.330558764233575,NS,0.496784978673581,0.0166367804378906,1.77893071490489,NS,0.4093565367804715,0.09207698270174075,1.0358489206712098,NS
Td00001aa033656_T002,0.0257375614136083,0.926484204240204,0.0331619806298061,NS,0.323258339944395,0.208611162735307,0.680662456289934,NS,0.17449795067900165,0.6400849467025209,0.1937623862722663,NS
Td00001aa033660_T001,0.768078435016455,0.00834161429318907,2.07874989531161,NS,0.868837782093898,8.41755585148149e-6,5.07481399333491,NS,0.8184581085551765,9.45259140111236e-6,5.02444911456772,NS
Td00001aa033666_T001,-0.202571917847687,0.326205723442301,0.486508423315354,NS,-0.220604334620115,0.0014204837458431,2.84756373141027,NS,-0.211588126233901,0.01157563093941796,1.936455328081946,NS
Td00001aa033701_T001,-0.862496476250065,0.00481064785860027,2.31779643246846,NS,-0.610293839718212,3.9254445532395e-4,3.40611115265476,NS,-0.7363951579841386,1.456378411955324e-4,3.8367257672814645,NS
Td00001aa033703_T002,-0.195946441032647,0.461818050544471,0.33552909632431,NS,-0.507038328728251,2.39562086283684e-7,6.62058191341407,NS,-0.35149238488044904,1.3968906154699916e-5,4.854837600297915,NS
Td00001aa033730_T001,-0.205896101440252,0.402212276964017,0.395544677308762,NS,0.172057383212661,0.987944204312702,0.00526758217690386,NS,-0.016919359113795496,0.8611702665843272,0.06491097336930668,NS
Td00001aa033737_T002,0.140124223909071,0.814126963321591,0.0893078614864254,NS,-0.102555276377853,0.7006971018207,0.154469678804242,NS,0.018784473765609003,0.9518110874736146,0.02144924049065161,NS
Td00001aa033745_T001,-0.500217879852688,0.0923532207060947,1.03454795446852,NS,-0.492393504860985,1.02557302219796e-5,4.98903341183526,NS,-0.49630569235683647,8.178207701539115e-5,4.087341863886004,NS
Td00001aa033758_T001,-1.09234017214671,0.0111305787977201,1.95348225146761,Down,-0.66334794449318,3.8744269072528e-4,3.41179252784783,NS,-0.877844058319945,2.846023745142457e-4,3.5457614808008135,NS
Td00001aa033760_T001,1.12234140752612,0.0678103853739247,1.16870378747237,NS,2.26760181332722,5.10057795231861e-9,8.29238061070959,Up,1.69497161042667,1.114420929621348e-7,6.952950740146814,Up
Td00001aa033769_T002,0.0908534304511135,0.848432777694643,0.0713825616348084,NS,0.600506439056769,6.55229263104673e-6,5.18360671484793,NS,0.34567993475394126,3.501454331721809e-4,3.455751533634298,NS
Td00001aa033778_T001,0.242450073677701,0.657912005488087,0.181832188584336,NS,0.045782584679558,0.239818855748206,0.620116673507972,NS,0.1441163291786295,0.5792410715338226,0.2371406517347537,NS
Td00001aa033786_T005,0.0114956388378294,0.742544449273867,0.129277544035564,NS,-0.563899397892164,0.00222673356103478,2.65233174519986,NS,-0.27620187952716735,0.030034321966045933,1.5223821679359901,NS
Td00001aa033787_T001,0.209141397838592,0.686568289843464,0.163316258970316,NS,-0.0873819233672584,0.85367616164174,0.0687068458033442,NS,0.0608797372356668,0.9561302694361857,0.01948293257429014,NS
Td00001aa033790_T003,-0.63262893435147,0.0122358187106301,1.91236696627025,NS,-0.498055056873762,9.51892673745177e-5,4.02141201572041,NS,-0.565341995612616,9.75207739071527e-5,4.0109028608938555,NS
Td00001aa033798_T002,0.630405471482323,0.40594107914834,0.391536998092091,NS,-0.501258891520441,0.537577009778296,0.269559312759145,NS,0.06457328998094097,0.6757876330234078,0.1701897601178487,NS
Td00001aa033828_T004,0.29983076182237,0.818204534376807,0.0871381180307892,NS,-0.499274240334523,0.0477859394754534,1.32069987130649,NS,-0.0997217392560765,0.26920180164425694,0.5699220379044468,NS
Td00001aa033840_T001,0.070389327891398,0.804895593450674,0.0942604502271028,NS,0.0558715742598675,0.328154392748285,0.483921777804828,NS,0.06313045107563275,0.7364731335811967,0.13284309152366447,NS
Td00001aa033844_T002,-0.569179503480228,0.310511128728716,0.507922830080441,NS,0.728692003209842,0.88816030148767,0.0515086425901179,NS,0.07975624986480695,0.7498759577856755,0.12501057034768,NS
Td00001aa033846_T002,0.0524158941511385,0.864014437813054,0.0634790003334317,NS,-0.25019084041801,0.425736785875016,0.370858822897069,NS,-0.09888747313343574,0.8357979712650726,0.07789868735541457,NS
Td00001aa033857_T001,-1.10159814000781,0.12622167937012,0.898866045866804,NS,-0.53903689199321,0.0473362156429163,1.32480646527247,NS,-0.8203175160005101,0.0767753381152764,1.1147782622665223,NS
Td00001aa033877_T001,-0.61705613043101,0.0333945371913652,1.4763245709634,NS,-0.600903729177885,0.00760748976782766,2.11875862310111,NS,-0.6089799298044476,0.007227512829528017,2.1410111287422886,NS
Td00001aa033878_T002,0.886745224742109,0.00167985034355262,2.77472940747912,NS,-0.207537717496796,0.0180784860957912,1.74283794044097,NS,0.33960375362265655,0.0013579721015271728,2.8671091522037204,NS
Td00001aa033917_T002,0.189033824390017,0.5059352313385,0.29590507697976,NS,-0.246407773490302,0.496260508961054,0.30429028338153,NS,-0.02868697455014249,0.7199510301322873,0.14269704255011395,NS
Td00001aa033955_T003,0.319617934200161,0.190671472330629,0.719714279875733,NS,1.24461471177476,4.16266608981998e-10,9.3806284248482,Up,0.7821163229874605,3.259407691119694e-8,7.486861313996404,NS
Td00001aa033973_T001,-0.318325858207167,0.063400394009165,1.19790804313602,NS,-0.152745854359246,0.61383644064594,0.211947333073173,NS,-0.2355358562832065,0.2686103924257351,0.5708771886671585,NS
