protein_id,log2FC_2022,padj_2022,DAP_2022,log2FC_2019,padj_2019,DAP_2019
Td00001aa000504_T001,-0.4006900387895778,0.012443587519760616,NS,-0.199255376063222,0.239778857468213,NS
Td00001aa000547_T002,-0.13744730635333027,0.17706659938836183,NS,-0.0159575739029762,0.781356855511852,NS
Td00001aa000549_T001,-1.4047087636220625,2.3534819520936612e-5,Down,-2.17788172527066,5.27005323550378e-5,Down
Td00001aa000573_T001,-0.10008476915601529,0.08061852410715867,NS,-0.424687669312563,0.00168669726688667,NS
Td00001aa000601_T001,0.6313495858245505,2.6709008758824145e-4,NS,0.393965275660243,0.143481378447581,NS
Td00001aa000663_T001,0.21456940847690825,0.5180538826724775,NS,-0.00433459026389113,0.614444206552903,NS
Td00001aa000684_T003,0.07408033467359447,0.009349830646248693,NS,0.77568270173906,2.447145801277e-4,NS
Td00001aa000699_T001,-0.003984621301420598,0.2385406781399378,NS,0.364012053558615,0.00800691414994782,NS
Td00001aa000706_T002,0.042985981240302264,0.5477098127023352,NS,-0.0513991525066443,0.912736648663965,NS
Td00001aa000708_T002,0.11015190541420072,0.08845062421787883,NS,0.417920007811965,0.398065515734445,NS
Td00001aa000745_T003,-0.12389066399128258,0.22356883100342173,NS,-0.121863233373052,0.240025720525998,NS
Td00001aa000756_T002,0.27527588693048155,0.010108938622710692,NS,0.063502942306158,0.910373600389386,NS
Td00001aa000777_T003,0.6347602161910499,0.02082046629843415,NS,-0.0144995696951151,0.521469491314992,NS
Td00001aa000799_T001,-0.35237586205189764,0.029427148873399176,NS,-0.334607228958109,0.0530086005546132,NS
Td00001aa000801_T002,-0.712113875929093,1.8990474251508554e-6,NS,-0.862496476250065,1.1850995430561e-4,NS
Td00001aa000807_T002,0.5433493117506211,8.643849591699449e-4,NS,0.664482840364683,0.0362258150646566,NS
Td00001aa000820_T001,-0.23855801974637417,0.023212303750345373,NS,-0.261880711217424,0.327402058397377,NS
Td00001aa000830_T001,-0.06682101433647777,0.796881316452873,NS,0.525066592078211,0.772552052572463,NS
Td00001aa000835_T001,-0.19987426327909077,0.009301527463054219,NS,-0.32373259173411,0.0122304782509735,NS
Td00001aa000845_T001,0.10261105376370196,0.5435977984786123,NS,0.414676780426886,0.638742715967124,NS
